"Node id (0-based)","[0] vertex (==1)","[1] degree","[2] 2-path","[3] bifork","[4] 3-cycle"
1129,1,23,300,191,62
1130,1,5,49,7,3
1131,1,11,75,26,29
1132,1,16,189,89,31
1133,1,3,21,2,1
1134,1,7,62,15,6
1135,1,10,62,35,10
1136,1,18,156,128,25
1137,1,19,175,118,53
1138,1,11,100,45,10
1139,1,22,176,153,78
1140,1,20,215,154,36
1141,1,0,0,-0,0
1142,1,10,95,29,16
1143,1,17,147,101,35
1144,1,10,105,34,11
1145,1,10,85,38,7
1146,1,5,41,10,0
1147,1,12,106,51,15
1148,1,23,198,189,64
1149,1,4,37,3,3
1150,1,9,53,31,5
1151,1,6,45,13,2
1152,1,10,71,36,9
1153,1,13,136,56,22
1154,1,20,171,118,72
1155,1,3,14,2,1
1156,1,7,50,10,11
1157,1,15,118,85,20
1158,1,15,124,81,24
1159,1,13,76,57,21
1160,1,10,52,29,16
1161,1,3,8,2,1
1162,1,16,120,93,27
1163,1,8,26,7,21
1164,1,19,162,109,62
1165,1,3,28,3,0
1166,1,14,88,64,27
1167,1,16,133,67,53
1168,1,16,168,86,34
1169,1,6,24,13,2
1170,1,14,140,64,27
1171,1,22,213,144,87
1172,1,14,131,61,30
1173,1,11,92,27,28
1174,1,13,146,59,19
1175,1,15,117,72,33
1176,1,17,197,100,36
1177,1,7,61,14,7
1178,1,14,128,74,17
1179,1,16,163,89,31
1180,1,15,169,73,32
1181,1,0,0,-0,0
1182,1,9,70,31,5
1183,1,2,10,1,0
1184,1,3,10,3,0
1185,1,19,164,116,55
1186,1,10,93,35,10
1187,1,20,208,152,38
1188,1,5,19,0,10
1189,1,13,138,51,27
1190,1,16,173,83,37
1191,1,17,149,103,33
1192,1,26,275,263,62
1193,1,0,0,-0,0
1194,1,13,139,58,20
1195,1,9,76,29,7
1196,1,19,172,127,44
1197,1,4,23,5,1
1198,1,4,34,4,2
1199,1,24,283,207,69
1200,1,15,116,57,48
1201,1,11,130,48,7
1202,1,13,113,56,22
1203,1,9,72,24,12
1204,1,16,130,91,29
1205,1,9,78,27,9
1206,1,16,157,84,36
1207,1,19,242,124,47
1208,1,1,7,0,0
1209,1,19,194,123,48
1210,1,8,62,15,13
1211,1,14,133,78,13
1212,1,16,106,85,35
1213,1,13,121,67,11
1214,1,21,230,169,41
1215,1,14,146,76,15
1216,1,11,45,32,23
1217,1,18,220,115,38
1218,1,2,2,0,1
1219,1,7,42,10,11
1220,1,17,152,100,36
1221,1,0,0,-0,0
1222,1,12,99,44,22
1223,1,20,152,124,66
1224,1,4,44,5,1
1225,1,12,117,50,16
1226,1,1,4,0,0
1227,1,12,44,28,38
1228,1,3,25,3,0
1229,1,3,10,2,1
1230,1,1,2,0,0
1231,1,13,86,60,18
1232,1,3,22,2,1
1233,1,8,76,23,5
1234,1,17,142,95,41
1235,1,1,7,0,0
1236,1,16,80,84,36
1237,1,13,105,66,12
1238,1,13,116,40,38
1239,1,17,145,109,27
1240,1,15,146,84,21
1241,1,4,22,0,6
1242,1,10,58,36,9
1243,1,8,63,24,4
1244,1,10,65,24,21
1245,1,11,87,41,14
1246,1,16,141,97,23
1247,1,0,0,-0,0
1248,1,2,5,1,0
1249,1,2,3,1,0
1250,1,6,36,12,3
1251,1,3,11,3,0
1252,1,0,0,-0,0
1253,1,0,0,-0,0
1254,1,0,0,-0,0
1255,1,2,5,1,0
1256,1,2,6,1,0
1257,1,2,23,1,0
1258,1,7,65,17,4
1259,1,5,21,4,6
1260,1,4,7,5,1
1261,1,5,19,7,3
1262,1,3,17,2,1
1263,1,14,102,67,24
1264,1,7,21,18,3
1265,1,3,21,2,1
1266,1,1,1,0,0
1267,1,0,0,-0,0
1268,1,1,1,0,0
1269,1,0,0,-0,0
1270,1,0,0,-0,0
1271,1,0,0,-0,0
1272,1,2,4,0,1
1273,1,12,82,21,45
1274,1,13,69,41,37
1275,1,1,0,0,0
1276,1,3,11,2,1
1277,1,1,0,0,0
1278,1,5,20,4,6
1279,1,1,2,0,0
1280,1,6,16,11,4
1281,1,1,5,0,0
1282,1,8,55,18,10
1283,1,7,30,17,4
1284,1,6,26,13,2
1285,1,3,20,3,0
1286,1,2,5,1,0
1287,1,6,9,14,1
1288,1,11,142,10,45
1289,1,13,103,54,24
1290,1,3,6,2,1
1291,1,0,0,-0,0
1292,1,0,0,-0,0
1293,1,4,16,5,1
1294,1,2,4,1,0
1295,1,15,107,73,32
1296,1,5,19,9,1
1297,1,6,19,13,2
1298,1,3,24,2,1
1299,1,0,0,-0,0
1300,1,4,5,4,2
1301,1,0,0,-0,0
1302,1,5,13,8,2
1303,1,1,6,0,0
1304,1,7,26,6,15
1305,1,11,30,27,28
1306,1,3,12,3,0
1307,1,1,2,0,0
1308,1,0,0,-0,0
1309,1,1,3,0,0
1310,1,8,69,19,9
1311,1,12,111,21,45
1312,1,1,0,0,0
1313,1,12,107,29,37
1314,1,13,67,12,66
1315,1,11,146,19,36
1316,1,2,13,1,0
1317,1,8,73,19,9
1318,1,14,150,36,55
1319,1,8,93,17,11
1320,1,13,144,39,39
1321,1,2,4,0,1
1322,1,10,71,27,18
1323,1,2,1,1,0
1324,1,7,41,6,15
1325,1,9,59,15,21
1326,1,8,73,13,15
1327,1,1,0,0,0
1328,1,13,95,22,56
1329,1,3,11,2,1
1330,1,11,64,32,23
1331,1,14,100,35,56
1332,1,13,115,41,37
1333,1,7,39,0,21
1334,1,6,26,11,4
1335,1,5,14,4,6
1336,1,8,58,17,11
1337,1,13,111,0,78
1338,1,10,70,17,28
1339,1,12,82,29,37
1340,1,5,14,8,2
1341,1,3,18,2,1
1342,1,11,98,26,29
1343,1,1,9,0,0
1344,1,5,25,7,3
1345,1,11,88,39,16
1346,1,12,93,21,45
1347,1,4,15,3,3
1348,1,2,11,1,0
1349,1,10,87,24,21
1350,1,0,0,-0,0
1351,1,13,109,50,28
1352,1,4,9,5,1
1353,1,4,22,4,2
1354,1,11,76,31,24
1355,1,9,65,20,16
1356,1,9,94,15,21
1357,1,6,27,5,10
1358,1,14,97,57,34
1359,1,13,142,51,27
1360,1,7,26,0,21
1361,1,8,88,7,21
1362,1,7,29,10,11
1363,1,8,60,19,9
1364,1,2,4,1,0
1365,1,5,10,6,4
1366,1,7,35,17,4
1367,1,1,2,0,0
1368,1,5,13,9,1
1369,1,8,55,17,11
1370,1,0,0,-0,0
1371,1,8,43,17,11
1372,1,3,9,3,0
1373,1,10,53,16,29
1374,1,9,81,29,7
1375,1,11,67,18,37
1376,1,10,73,23,22
1377,1,2,16,0,1
1378,1,3,9,2,1
1379,1,9,79,25,11
1380,1,3,20,2,1
1381,1,10,72,23,22
1382,1,7,51,17,4
1383,1,2,0,1,0
1384,1,12,148,0,66
1385,1,13,155,23,55
1386,1,8,93,13,15
1387,1,5,21,7,3
1388,1,6,36,5,10
1389,1,16,193,42,78
1390,1,1,15,0,0
1391,1,3,7,2,1
1392,1,1,1,0,0
1393,1,0,0,-0,0
1394,1,9,64,25,11
1395,1,6,50,11,4
1396,1,11,63,33,22
1397,1,4,22,3,3
1398,1,4,20,5,1
1399,1,2,9,0,1
1400,1,2,4,1,0
1401,1,13,96,12,66
1402,1,3,14,0,3
1403,1,8,32,17,11
1404,1,2,7,0,1
1405,1,3,6,2,1
1406,1,1,3,0,0
1407,1,2,22,0,1
1408,1,5,41,6,4
1409,1,14,97,44,47
1410,1,10,84,36,9
1411,1,3,13,2,1
1412,1,1,2,0,0
1413,1,19,139,88,83
1414,1,3,27,0,3
1415,1,5,34,7,3
1416,1,12,81,35,31
1417,1,12,106,35,31
1418,1,18,214,83,70
1419,1,13,131,47,31
1420,1,16,120,79,41
1421,1,12,93,34,32
1422,1,3,31,2,1
1423,1,7,52,12,9
1424,1,14,120,69,22
1425,1,5,43,7,3
1426,1,18,149,117,36
1427,1,5,10,7,3
1428,1,1,4,0,0
1429,1,1,1,0,0
1430,1,6,27,0,15
1431,1,1,4,0,0
1432,1,4,9,3,3
1433,1,3,8,3,0
1434,1,4,22,5,1
1435,1,4,17,5,1
1436,1,6,25,14,1
1437,1,6,20,13,2
1438,1,0,0,-0,0
1439,1,1,5,0,0
1440,1,6,33,5,10
1441,1,10,61,0,45
1442,1,9,65,14,22
1443,1,3,1,3,0
1444,1,2,2,1,0
1445,1,1,1,0,0
1446,1,5,24,4,6
1447,1,4,24,3,3
1448,1,0,0,-0,0
1449,1,2,0,0,1
1450,1,14,134,69,22
1451,1,22,313,179,52
1452,1,23,215,191,62
1453,1,6,59,11,4
1454,1,26,290,249,76
1455,1,19,209,138,33
1456,1,9,71,32,4
1457,1,21,292,157,53
1458,1,20,210,128,62
1459,1,3,30,0,3
1460,1,12,74,51,15
1461,1,16,94,78,42
1462,1,11,44,42,13
1463,1,26,324,246,79
1464,1,4,58,4,2
1465,1,9,55,31,5
1466,1,9,52,32,4
1467,1,7,57,18,3
1468,1,25,322,235,65
1469,1,13,112,58,20
1470,1,6,26,12,3
1471,1,14,141,75,16
1472,1,28,381,281,97
1473,1,13,70,23,55
1474,1,17,180,106,30
1475,1,3,12,3,0
1476,1,24,251,226,50
1477,1,14,116,71,20
1478,1,12,113,54,12
1479,1,11,134,19,36
1480,1,22,314,183,48
1481,1,20,144,136,54
1482,1,20,237,159,31
1483,1,20,207,132,58
1484,1,33,415,397,131
1485,1,11,98,42,13
1486,1,7,49,15,6
1487,1,0,0,-0,0
1488,1,5,37,9,1
1489,1,26,344,239,86
1490,1,9,69,28,8
1491,1,18,165,120,33
1492,1,17,152,88,48
1493,1,20,260,136,54
1494,1,6,37,11,4
1495,1,15,122,87,18
1496,1,8,51,21,7
1497,1,12,91,52,14
1498,1,16,96,97,23
1499,1,9,62,26,10
1500,1,13,90,12,66
1501,1,1,0,0,0
1502,1,11,74,37,18
1503,1,14,127,72,19
1504,1,17,179,116,20
1505,1,10,83,39,6
1506,1,11,111,43,12
1507,1,3,9,3,0
1508,1,16,135,80,40
1509,1,18,192,129,24
1510,1,20,171,121,69
1511,1,5,8,8,2
1512,1,16,120,91,29
1513,1,20,169,126,64
1514,1,16,157,78,42
1515,1,2,3,0,1
1516,1,1,1,0,0
1517,1,2,27,0,1
1518,1,2,20,1,0
1519,1,16,198,89,31
1520,1,19,184,119,52
1521,1,4,18,5,1
1522,1,10,98,36,9
1523,1,14,115,68,23
1524,1,6,52,5,10
1525,1,16,94,98,22
1526,1,20,166,154,36
1527,1,20,224,163,27
1528,1,7,58,11,10
1529,1,11,135,37,18
1530,1,1,0,0,0
1531,1,11,89,45,10
1532,1,19,214,129,42
1533,1,6,22,13,2
1534,1,12,93,35,31
1535,1,5,34,9,1
1536,1,4,15,5,1
1537,1,10,53,31,14
1538,1,22,212,191,40
1539,1,8,63,15,13
1540,1,8,50,17,11
1541,1,14,82,74,17
1542,1,9,51,25,11
1543,1,11,66,26,29
1544,1,30,394,341,94
1545,1,18,173,108,45
1546,1,18,177,129,24
1547,1,8,50,21,7
1548,1,19,158,133,38
1549,1,4,20,6,0
1550,1,19,214,124,47
1551,1,6,18,12,3
1552,1,5,46,6,4
1553,1,4,38,6,0
1554,1,6,29,8,7
1555,1,15,139,85,20
1556,1,3,1,2,1
1557,1,25,244,246,54
1558,1,10,74,38,7
1559,1,5,34,7,3
1560,1,8,49,24,4
1561,1,14,91,78,13
1562,1,14,142,68,23
1563,1,5,31,9,1
1564,1,6,28,12,3
1565,1,4,25,3,3
1566,1,21,169,154,56
1567,1,7,40,16,5
1568,1,15,182,73,32
1569,1,1,5,0,0
1570,1,10,73,39,6
1571,1,15,162,78,27
1572,1,9,50,28,8
1573,1,22,198,192,39
1574,1,7,59,17,4
1575,1,10,81,38,7
1576,1,3,5,2,1
1577,1,0,0,-0,0
1578,1,6,38,5,10
1579,1,10,81,17,28
1580,1,6,20,9,6
1581,1,9,70,15,21
1582,1,24,306,205,71
1583,1,14,104,46,45
1584,1,13,123,51,27
1585,1,13,99,60,18
1586,1,17,142,103,33
1587,1,12,93,55,11
1588,1,16,162,83,37
1589,1,21,240,159,51
1590,1,20,240,140,50
1591,1,11,115,45,10
1592,1,23,278,181,72
1593,1,16,130,82,38
1594,1,8,60,23,5
1595,1,24,261,227,49
1596,1,21,210,171,39
1597,1,14,168,71,20
1598,1,21,220,173,37
1599,1,7,44,18,3
1600,1,7,49,17,4
1601,1,14,107,71,20
1602,1,21,248,162,48
1603,1,3,9,2,1
1604,1,14,97,72,19
1605,1,19,195,126,45
1606,1,1,2,0,0
1607,1,9,68,23,13
1608,1,19,149,110,61
1609,1,0,0,-0,0
1610,1,15,133,81,24
1611,1,10,84,33,12
1612,1,2,4,0,1
1613,1,5,24,0,10
1614,1,12,77,30,36
1615,1,3,12,3,0
1616,1,16,94,83,37
1617,1,3,26,2,1
1618,1,17,182,112,24
1619,1,18,111,108,45
1620,1,13,136,58,20
1621,1,4,48,3,3
1622,1,3,7,2,1
1623,1,18,154,127,26
1624,1,6,61,14,1
1625,1,13,77,49,29
1626,1,15,140,77,28
1627,1,13,118,63,15
1628,1,0,0,-0,0
1629,1,6,49,5,10
1630,1,2,0,0,1
1631,1,2,2,1,0
1632,1,0,0,-0,0
1633,1,3,5,3,0
1634,1,2,3,1,0
1635,1,9,66,27,9
1636,1,4,53,5,1
1637,1,17,244,103,33
1638,1,3,14,0,3
1639,1,16,155,72,48
1640,1,17,215,79,57
1641,1,3,9,3,0
1642,1,8,64,19,9
1643,1,20,117,118,72
1644,1,5,41,7,3
1645,1,14,89,52,39
1646,1,20,270,132,58
1647,1,3,24,3,0
1648,1,27,337,258,93
1649,1,3,7,0,3
1650,1,18,197,118,35
1651,1,13,144,66,12
1652,1,5,24,9,1
1653,1,9,46,30,6
1654,1,25,303,221,79
1655,1,1,9,0,0
1656,1,10,115,17,28
1657,1,7,51,18,3
1658,1,13,161,47,31
1659,1,6,20,10,5
1660,1,25,364,228,72
1661,1,11,111,41,14
1662,1,9,91,27,9
1663,1,14,144,52,39
1664,1,15,171,80,25
1665,1,3,20,0,3
1666,1,9,38,25,11
1667,1,18,130,103,50
1668,1,10,108,37,8
1669,1,19,201,145,26
1670,1,20,201,137,53
1671,1,31,409,352,113
1672,1,12,119,53,13
1673,1,24,303,221,55
1674,1,2,14,0,1
1675,1,10,54,27,18
1676,1,0,0,-0,0
1677,1,3,9,3,0
1678,1,1,1,0,0
1679,1,2,0,1,0
1680,1,12,111,35,31
1681,1,18,217,116,37
1682,1,4,28,5,1
1683,1,10,116,31,14
1684,1,19,152,120,51
1685,1,12,84,46,20
1686,1,16,162,93,27
1687,1,3,16,3,0
1688,1,7,40,6,15
1689,1,7,69,17,4
1690,1,11,103,46,9
1691,1,19,165,110,61
1692,1,14,135,76,15
1693,1,4,35,5,1
1694,1,3,8,3,0
1695,1,17,123,96,40
1696,1,18,171,129,24
1697,1,3,36,1,2
1698,1,1,3,0,0
1699,1,11,117,41,14
1700,1,3,26,2,1
1701,1,6,49,13,2
1702,1,17,124,105,31
1703,1,8,52,21,7
1704,1,14,137,76,15
1705,1,21,204,163,47
1706,1,3,46,2,1
1707,1,13,99,53,25
1708,1,5,31,9,1
1709,1,15,178,74,31
1710,1,11,80,10,45
1711,1,1,8,0,0
1712,1,4,23,3,3
1713,1,6,23,9,6
1714,1,0,0,-0,0
1715,1,15,185,69,36
1716,1,9,75,25,11
1717,1,11,124,41,14
1718,1,26,301,260,65
1719,1,10,98,33,12
1720,1,21,194,119,91
1721,1,19,170,127,44
1722,1,13,164,56,22
1723,1,1,0,0,0
1724,1,17,159,97,39
1725,1,30,359,338,97
1726,1,9,69,25,11
1727,1,17,145,90,46
1728,1,16,159,92,28
1729,1,6,66,5,10
1730,1,2,4,1,0
1731,1,22,244,182,49
1732,1,4,34,5,1
1733,1,4,32,4,2
1734,1,13,111,63,15
1735,1,17,140,116,20
1736,1,21,253,171,39
1737,1,9,77,30,6
1738,1,2,10,0,1
1739,1,9,74,30,6
1740,1,10,111,36,9
1741,1,12,113,41,25
1742,1,15,119,58,47
1743,1,15,169,82,23
1744,1,0,0,-0,0
1745,1,0,0,-0,0
1746,1,1,1,0,0
1747,1,7,54,6,15
1748,1,17,142,102,34
1749,1,21,280,158,52
1750,1,9,70,8,28
1751,1,20,163,162,28
1752,1,6,61,10,5
1753,1,8,85,13,15
1754,1,3,14,2,1
1755,1,7,62,18,3
1756,1,1,6,0,0
1757,1,6,25,12,3
1758,1,14,121,68,23
1759,1,18,126,120,33
1760,1,9,79,26,10
1761,1,18,167,120,33
1762,1,16,168,80,40
1763,1,17,216,94,42
1764,1,18,182,101,52
1765,1,24,299,213,63
1766,1,15,120,72,33
1767,1,14,162,69,22
1768,1,20,176,141,49
1769,1,14,153,71,20
1770,1,22,232,197,34
1771,1,9,66,31,5
1772,1,20,231,149,41
1773,1,16,174,86,34
1774,1,9,75,23,13
1775,1,17,150,92,44
1776,1,7,48,19,2
1777,1,18,124,96,57
1778,1,3,4,0,3
1779,1,5,48,6,4
1780,1,11,47,19,36
1781,1,8,57,17,11
1782,1,0,0,-0,0
1783,1,12,139,55,11
1784,1,13,118,39,39
1785,1,9,50,8,28
1786,1,9,62,0,36
1787,1,1,17,0,0
1788,1,6,52,13,2
1789,1,14,128,76,15
1790,1,15,117,77,28
1791,1,14,121,72,19
1792,1,19,170,142,29
1793,1,17,158,104,32
1794,1,13,148,65,13
1795,1,5,47,9,1
1796,1,1,0,0,0
1797,1,0,0,-0,0
1798,1,2,2,1,0
1799,1,3,22,2,1
1800,1,0,0,-0,0
1801,1,13,107,32,46
1802,1,1,2,0,0
1803,1,14,68,24,67
1804,1,4,23,0,6
1805,1,12,131,41,25
1806,1,10,124,33,12
1807,1,14,140,60,31
1808,1,2,11,1,0
1809,1,7,29,15,6
1810,1,0,0,-0,0
1811,1,10,62,0,45
1812,1,13,184,0,78
1813,1,0,0,-0,0
1814,1,1,5,0,0
1815,1,18,170,106,47
1816,1,4,29,5,1
1817,1,1,2,0,0
1818,1,2,0,1,0
1819,1,1,1,0,0
1820,1,13,100,32,46
1821,1,6,48,11,4
1822,1,15,114,38,67
1823,1,14,134,65,26
1824,1,9,65,25,11
1825,1,13,102,48,30
1826,1,1,0,0,0
1827,1,4,28,4,2
1828,1,14,103,35,56
1829,1,3,17,2,1
1830,1,3,28,3,0
1831,1,4,10,3,3
1832,1,7,26,0,21
1833,1,15,98,47,58
1834,1,16,136,79,41
1835,1,0,0,-0,0
1836,1,3,27,3,0
1837,1,12,67,43,23
1838,1,5,38,6,4
1839,1,5,35,6,4
1840,1,5,46,6,4
1841,1,12,112,50,16
1842,1,16,113,71,49
1843,1,4,24,5,1
1844,1,9,118,0,36
1845,1,15,128,27,78
1846,1,0,0,-0,0
1847,1,2,2,0,1
1848,1,16,218,53,67
1849,1,12,92,36,30
1850,1,12,135,50,16
1851,1,15,135,73,32
1852,1,1,1,0,0
1853,1,0,0,-0,0
1854,1,14,106,45,46
1855,1,15,139,86,19
1856,1,2,24,0,1
1857,1,13,100,58,20
1858,1,3,10,3,0
1859,1,15,134,70,35
1860,1,10,76,17,28
1861,1,4,20,3,3
1862,1,5,23,8,2
1863,1,17,200,85,51
1864,1,11,91,34,21
1865,1,11,80,34,21
1866,1,13,158,44,34
1867,1,6,32,5,10
1868,1,4,26,3,3
1869,1,18,163,120,33
1870,1,7,34,10,11
1871,1,7,41,16,5
1872,1,5,24,8,2
1873,1,15,147,81,24
1874,1,3,18,2,1
1875,1,7,51,16,5
1876,1,5,9,8,2
1877,1,3,7,3,0
1878,1,14,119,59,32
1879,1,0,0,-0,0
1880,1,8,55,24,4
1881,1,8,35,17,11
1882,1,11,81,19,36
1883,1,2,2,1,0
1884,1,9,90,25,11
1885,1,10,96,29,16
1886,1,4,26,3,3
1887,1,5,38,7,3
1888,1,5,39,7,3
1889,1,17,172,93,43
1890,1,8,54,16,12
1891,1,20,184,140,50
1892,1,1,0,0,0
1893,1,2,5,1,0
1894,1,1,0,0,0
1895,1,2,14,1,0
1896,1,4,27,3,3
1897,1,7,62,16,5
1898,1,12,65,56,10
1899,1,13,102,66,12
1900,1,2,3,0,1
1901,1,2,2,0,1
1902,1,2,12,1,0
1903,1,0,0,-0,0
1904,1,2,5,1,0
1905,1,5,7,7,3
1906,1,1,4,0,0
1907,1,0,0,-0,0
1908,1,0,0,-0,0
1909,1,8,51,17,11
1910,1,8,27,23,5
1911,1,9,72,0,36
1912,1,1,0,0,0
1913,1,0,0,-0,0
1914,1,0,0,-0,0
1915,1,1,1,0,0
1916,1,2,1,1,0
1917,1,1,4,0,0
1918,1,0,0,-0,0
1919,1,1,6,0,0
1920,1,2,2,0,1
1921,1,0,0,-0,0
1922,1,7,21,18,3
1923,1,6,47,11,4
1924,1,5,11,9,1
1925,1,0,0,-0,0
1926,1,3,6,2,1
1927,1,12,104,42,24
1928,1,5,16,7,3
1929,1,2,6,0,1
1930,1,6,26,13,2
1931,1,1,0,0,0
1932,1,13,112,32,46
1933,1,5,23,9,1
1934,1,5,16,8,2
1935,1,3,9,2,1
1936,1,0,0,-0,0
1937,1,0,0,-0,0
1938,1,4,13,3,3
1939,1,3,30,2,1
1940,1,2,7,1,0
1941,1,3,20,2,1
1942,1,6,27,13,2
1943,1,2,5,1,0
1944,1,6,19,14,1
1945,1,14,104,65,26
1946,1,14,118,71,20
1947,1,2,5,1,0
1948,1,4,9,5,1
1949,1,4,11,3,3
1950,1,1,0,0,0
1951,1,1,0,0,0
1952,1,0,0,-0,0
1953,1,0,0,-0,0
1954,1,0,0,-0,0
1955,1,0,0,-0,0
1956,1,1,1,0,0
1957,1,8,37,21,7
1958,1,12,35,37,29
1959,1,10,69,28,17
1960,1,9,63,12,24
1961,1,13,103,55,23
1962,1,1,0,0,0
1963,1,3,8,2,1
1964,1,9,47,30,6
1965,1,14,125,71,20
1966,1,1,6,0,0
1967,1,0,0,-0,0
1968,1,12,82,44,22
1969,1,3,3,2,1
1970,1,8,59,24,4
1971,1,11,45,44,11
1972,1,6,23,11,4
1973,1,5,23,6,4
1974,1,3,11,0,3
1975,1,23,296,217,36
1976,1,18,193,101,52
1977,1,8,111,23,5
1978,1,15,182,69,36
1979,1,17,249,101,35
1980,1,11,79,42,13
1981,1,20,114,117,73
1982,1,18,116,109,44
1983,1,9,63,24,12
1984,1,5,44,4,6
1985,1,29,375,311,95
1986,1,19,198,133,38
1987,1,9,78,27,9
1988,1,4,9,5,1
1989,1,6,67,9,6
1990,1,20,228,157,33
1991,1,24,350,200,76
1992,1,19,180,108,63
1993,1,31,380,393,72
1994,1,20,263,160,30
1995,1,6,25,14,1
1996,1,9,102,24,12
1997,1,13,168,52,26
1998,1,33,449,441,87
1999,1,15,161,83,22
2000,1,3,7,2,1
2001,1,27,347,278,73
2002,1,21,231,171,39
2003,1,1,3,0,0
2004,1,17,221,102,34
2005,1,20,211,134,56
2006,1,28,410,277,101
2007,1,10,103,33,12
2008,1,28,359,304,74
2009,1,9,17,18,18
2010,1,20,284,126,64
2011,1,6,67,12,3
2012,1,10,63,37,8
2013,1,17,176,97,39
2014,1,16,169,70,50
2015,1,0,0,-0,0
2016,1,15,142,87,18
2017,1,21,176,154,56
2018,1,20,178,114,76
2019,1,18,192,124,29
2020,1,18,210,119,34
2021,1,15,133,85,20
2022,1,15,152,70,35
2023,1,14,107,67,24
2024,1,12,112,49,17
2025,1,14,94,63,28
2026,1,15,149,83,22
2027,1,10,91,32,13
2028,1,12,122,49,17
2029,1,12,112,49,17
2030,1,16,135,80,40
2031,1,1,1,0,0
2032,1,2,1,1,0
2033,1,20,246,156,34
2034,1,23,220,173,80
2035,1,6,15,13,2
2036,1,12,120,47,19
2037,1,10,84,38,7
2038,1,6,34,11,4
2039,1,11,124,44,11
2040,1,0,0,-0,0
2041,1,3,23,2,1
2042,1,21,166,144,66
2043,1,3,20,0,3
2044,1,21,220,155,55
2045,1,14,107,60,31
2046,1,0,0,-0,0
2047,1,4,18,4,2
2048,1,10,76,35,10
2049,1,9,98,26,10
2050,1,7,49,19,2
2051,1,17,198,112,24
2052,1,20,187,136,54
2053,1,1,3,0,0
2054,1,12,114,52,14
2055,1,12,126,53,13
2056,1,18,203,127,26
2057,1,12,109,46,20
2058,1,17,193,104,32
2059,1,22,275,180,51
2060,1,20,201,108,82
2061,1,8,38,21,7
2062,1,26,352,241,84
2063,1,18,227,115,38
2064,1,20,200,141,49
2065,1,25,332,250,50
2066,1,20,220,154,36
2067,1,7,18,14,7
2068,1,10,122,35,10
2069,1,2,9,0,1
2070,1,11,105,38,17
2071,1,7,48,17,4
2072,1,8,59,23,5
2073,1,23,246,204,49
2074,1,4,12,3,3
2075,1,7,33,17,4
2076,1,0,0,-0,0
2077,1,1,6,0,0
2078,1,2,4,1,0
2079,1,13,77,55,23
2080,1,12,123,58,8
2081,1,10,77,39,6
2082,1,7,25,17,4
2083,1,3,13,2,1
2084,1,7,47,14,7
2085,1,9,69,26,10
2086,1,10,68,36,9
2087,1,10,71,33,12
2088,1,7,38,15,6
2089,1,4,26,4,2
2090,1,11,42,37,18
2091,1,6,30,11,4
2092,1,17,145,85,51
2093,1,5,35,8,2
2094,1,11,120,41,14
2095,1,2,8,1,0
2096,1,7,68,14,7
2097,1,5,17,6,4
2098,1,20,191,150,40
2099,1,6,55,12,3
2100,1,22,282,179,52
2101,1,3,9,2,1
2102,1,15,148,73,32
2103,1,8,55,23,5
2104,1,5,13,8,2
2105,1,13,144,47,31
2106,1,5,45,9,1
2107,1,11,113,45,10
2108,1,18,145,99,54
2109,1,19,242,133,38
2110,1,16,171,98,22
2111,1,13,107,64,14
2112,1,14,92,65,26
2113,1,12,59,49,17
2114,1,7,49,11,10
2115,1,12,85,50,16
2116,1,11,77,41,14
2117,1,10,65,32,13
2118,1,16,212,81,39
2119,1,17,173,95,41
2120,1,25,322,234,66
2121,1,11,111,45,10
2122,1,11,106,24,31
2123,1,18,189,126,27
2124,1,23,233,205,48
2125,1,10,69,32,13
2126,1,18,174,130,23
2127,1,11,79,46,9
2128,1,21,241,171,39
2129,1,4,35,5,1
2130,1,11,54,33,22
2131,1,16,126,96,24
2132,1,0,0,-0,0
2133,1,8,60,21,7
2134,1,10,64,30,15
2135,1,4,34,6,0
2136,1,7,27,18,3
2137,1,7,37,17,4
2138,1,12,54,55,11
2139,1,3,19,2,1
2140,1,6,33,0,15
2141,1,10,52,29,16
2142,1,0,0,-0,0
2143,1,10,45,29,16
2144,1,9,47,20,16
2145,1,13,70,58,20
2146,1,14,56,65,26
2147,1,13,70,55,23
2148,1,13,109,54,24
2149,1,7,102,17,4
2150,1,19,148,109,62
2151,1,12,42,29,37
2152,1,2,11,0,1
2153,1,12,90,51,15
2154,1,15,151,90,15
2155,1,5,33,6,4
2156,1,17,133,94,42
2157,1,7,50,18,3
2158,1,4,25,5,1
2159,1,14,72,61,30
2160,1,8,71,17,11
2161,1,17,150,87,49
2162,1,18,156,118,35
2163,1,21,229,172,38
2164,1,18,177,119,34
2165,1,10,87,30,15
2166,1,7,29,16,5
2167,1,10,97,37,8
2168,1,18,177,128,25
2169,1,7,62,14,7
2170,1,5,33,8,2
2171,1,11,70,33,22
2172,1,13,125,61,17
2173,1,18,187,123,30
2174,1,5,54,9,1
2175,1,2,0,0,1
2176,1,8,83,16,12
2177,1,7,19,14,7
2178,1,4,10,0,6
2179,1,6,9,8,7
2180,1,9,18,28,8
2181,1,4,10,0,6
2182,1,6,21,9,6
2183,1,8,28,21,7
2184,1,7,20,14,7
2185,1,13,45,64,14
2186,1,4,18,0,6
2187,1,3,16,2,1
2188,1,6,18,11,4
2189,1,22,320,185,46
2190,1,21,202,153,57
2191,1,4,44,5,1
2192,1,19,230,134,37
2193,1,7,44,17,4
2194,1,13,63,64,14
2195,1,9,64,29,7
2196,1,20,279,142,48
